\en	real	4297	8	5	(7, 8)	LR	0	1	[]	[]
\en	real	4299	11	9	(2, 1)	RL	0	1	[]	[]
\en	real	4299	11	9	(2, 4)	LR	1	1	['PRON']	[('PRON', 'AUX', 'subj')]
\en	real	4299	11	9	(4, 3)	RL	0	1	[]	[]
\en	real	4299	11	9	(4, 5)	LR	0	1	[]	[]
\en	real	4299	11	9	(5, 6)	LR	0	1	[]	[]
\en	real	4299	11	9	(6, 7)	LR	0	1	[]	[]
\en	real	4299	11	9	(7, 8)	LR	0	1	[]	[]
\en	real	4299	11	9	(8, 9)	LR	0	1	[]	[]
\en	real	4299	11	9	(9, 10)	LR	0	1	[]	[]
\en	real	4299	11	9	(10, 11)	LR	0	1	[]	[]
\en	real	4303	9	4	(1, 4)	LR	2	1	['PRON', 'NOUN']	[('PRON', 'NOUN', 'mod@poss'), ('NOUN', 'NOUN', 'compound')]
\en	real	4303	9	4	(4, 2)	RL	1	1	['NOUN']	[('NOUN', 'NOUN', 'compound')]
\en	real	4303	9	4	(4, 3)	RL	0	1	[]	[]
\en	real	4303	9	4	(7, 1)	RL	4	2	['PRON', 'NOUN', 'NOUN', 'INTJ']	[('PRON', 'NOUN', 'mod@poss'), ('NOUN', 'NOUN', 'compound'), ('NOUN', 'ADP', 'comp:obj'), ('INTJ', 'VERB', 'discourse')]
\en	real	4303	9	4	(7, 6)	RL	0	1	[]	[]
\en	real	4303	9	4	(7, 9)	LR	1	1	['DET']	[('DET', 'NOUN', 'det')]
\en	real	4303	9	4	(9, 8)	RL	0	1	[]	[]
\en	real	4303	9	4	(9, 10)	LR	0	1	[]	[]
\en	real	4307	10	4	(1, 2)	LR	0	1	[]	[]
\en	real	4307	10	4	(1, 5)	LR	3	1	['PROPN', 'NOUN', 'NOUN']	[('PROPN', 'PROPN', 'flat'), ('NOUN', 'NOUN', 'compound'), ('NOUN', 'NOUN', 'compound')]
\en	real	4307	10	4	(1, 6)	LR	4	2	['PROPN', 'NOUN', 'NOUN', 'NOUN']	[('PROPN', 'PROPN', 'flat'), ('NOUN', 'NOUN', 'compound'), ('NOUN', 'NOUN', 'compound'), ('NOUN', 'PROPN', 'appos')]
\en	real	4307	10	4	(1, 10)	LR	8	4	['PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']	[('PROPN', 'PROPN', 'flat'), ('NOUN', 'NOUN', 'compound'), ('NOUN', 'NOUN', 'compound'), ('NOUN', 'PROPN', 'appos'), ('NOUN', 'PROPN', 'list'), ('CCONJ', 'NOUN', 'cc'), ('NOUN', 'NOUN', 'compound'), ('NOUN', 'NOUN', 'conj')]
\en	real	4307	10	4	(5, 3)	RL	1	1	['NOUN']	[('NOUN', 'NOUN', 'compound')]
\en	real	4307	10	4	(5, 4)	RL	0	1	[]	[]
\en	real	4307	10	4	(6, 9)	LR	2	1	['CCONJ', 'NOUN']	[('CCONJ', 'NOUN', 'cc'), ('NOUN', 'NOUN', 'compound')]
\en	real	4307	10	4	(9, 7)	RL	1	1	['NOUN']	[('NOUN', 'NOUN', 'compound')]
\en	real	4307	10	4	(9, 8)	RL	0	1	[]	[]
\en	real	4308	6	4	(3, 2)	RL	0	1	[]	[]
\en	real	4308	6	4	(3, 5)	LR	0	1	[]	[]
\en	real	4308	6	4	(3, 9)	LR	3	2	['NOUN', 'NOUN', 'ADJ']	[('NOUN', 'NOUN', 'appos'), ('NOUN', 'ADJ', 'compound'), ('ADJ', 'NOUN', 'mod')]
\en	real	4308	6	4	(8, 7)	RL	0	1	[]	[]
\en	real	4308	6	4	(9, 8)	RL	0	1	[]	[]
\en	real	4309	3	2	(3, 1)	RL	1	1	['X']	[('X', 'X', 'compound')]
\en	real	4309	3	2	(3, 2)	RL	0	1	[]	[]
\en	real	4310	3	3	(1, 3)	LR	1	1	['NUM']	[('NUM', 'NOUN', 'mod')]
\en	real	4310	3	3	(3, 2)	RL	0	1	[]	[]
\en	real	4311	5	4	(1, 4)	LR	2	1	['PRON', 'PRON']	[('PRON', 'VERB', 'comp:obj'), ('PRON', 'AUX', 'subj')]
\en	real	4311	5	4	(4, 3)	RL	0	1	[]	[]
\en	real	4311	5	4	(4, 5)	LR	0	1	[]	[]
\en	real	4311	5	4	(5, 2)	RL	2	2	['PRON', 'AUX']	[('PRON', 'AUX', 'subj'), ('AUX', 'SCONJ', 'comp:obj')]
\en	real	4313	7	5	(2, 1)	RL	0	1	[]	[]
\en	real	4313	7	5	(2, 3)	LR	0	1	[]	[]
\en	real	4313	7	5	(2, 4)	LR	1	1	['ADV']	[('ADV', 'AUX', 'mod')]
\en	real	4313	7	5	(4, 5)	LR	0	1	[]	[]
\en	real	4313	7	5	(5, 7)	LR	1	1	['DET']	[('DET', 'NOUN', 'det')]
\en	real	4313	7	5	(7, 6)	RL	0	1	[]	[]
\en	real	4314	8	5	(2, 1)	RL	0	1	[]	[]
\en	real	4314	8	5	(2, 5)	LR	2	1	['DET', 'VERB']	[('DET', 'NOUN', 'det'), ('VERB', 'NOUN', 'mod')]
\en	real	4314	8	5	(5, 3)	RL	1	1	['VERB']	[('VERB', 'NOUN', 'mod')]
\en	real	4314	8	5	(5, 4)	RL	0	1	[]	[]
\en	real	4314	8	5	(5, 6)	LR	0	1	[]	[]
\en	real	4314	8	5	(6, 8)	LR	1	1	['PRON']	[('PRON', 'NOUN', 'mod@poss')]
\en	real	4314	8	5	(8, 7)	RL	0	1	[]	[]
\en	real	4316	7	6	(2, 1)	RL	0	1	[]	[]
\en	real	4316	7	6	(2, 3)	LR	0	1	[]	[]
\en	real	4316	7	6	(3, 4)	LR	0	1	[]	[]
\en	real	4316	7	6	(4, 5)	LR	0	1	[]	[]
\en	real	4316	7	6	(5, 7)	LR	1	1	['DET']	[('DET', 'NOUN', 'det')]
\en	real	4316	7	6	(7, 6)	RL	0	1	[]	[]
\en	real	4319	11	5	(2, 1)	RL	0	1	[]	[]
\en	real	4319	11	5	(2, 3)	LR	0	1	[]	[]
\en	real	4319	11	5	(2, 7)	LR	4	3	['VERB', 'PRON', 'NOUN', 'NOUN']	[('VERB', 'AUX', 'comp:aux'), ('PRON', 'NOUN', 'mod@poss'), ('NOUN', 'NOUN', 'compound'), ('NOUN', 'VERB', 'comp:obj')]
\en	real	4319	11	5	(3, 6)	LR	2	1	['PRON', 'NOUN']	[('PRON', 'NOUN', 'mod@poss'), ('NOUN', 'NOUN', 'compound')]
\en	real	4319	11	5	(3, 8)	LR	4	2	['PRON', 'NOUN', 'NOUN', 'ADV']	[('PRON', 'NOUN', 'mod@poss'), ('NOUN', 'NOUN', 'compound'), ('NOUN', 'VERB', 'comp:obj'), ('ADV', 'AUX', 'mod')]
\en	real	4319	11	5	(6, 4)	RL	1	1	['NOUN']	[('NOUN', 'NOUN', 'compound')]
\en	real	4319	11	5	(6, 5)	RL	0	1	[]	[]
\en	real	4319	11	5	(8, 9)	LR	0	1	[]	[]
\en	real	4319	11	5	(8, 11)	LR	2	1	['ADP', 'PRON']	[('ADP', 'ADV', 'unk@fixed'), ('PRON', 'NOUN', 'mod@poss')]
\en	real	4319	11	5	(11, 10)	RL	0	1	[]	[]
\en	real	4321	10	7	(2, 1)	RL	0	1	[]	[]
\en	real	4321	10	7	(2, 4)	LR	1	1	['CCONJ']	[('CCONJ', 'VERB', 'cc')]
\en	real	4321	10	7	(4, 3)	RL	0	1	[]	[]
\en	real	4321	10	7	(4, 5)	LR	0	1	[]	[]
\en	real	4321	10	7	(5, 7)	LR	1	1	['PRON']	[('PRON', 'NOUN', 'mod@poss')]
\en	real	4321	10	7	(7, 6)	RL	0	1	[]	[]
\en	real	4321	10	7	(7, 8)	LR	0	1	[]	[]
\en	real	4321	10	7	(8, 10)	LR	1	1	['DET']	[('DET', 'NOUN', 'det')]
\en	real	4321	10	7	(10, 9)	RL	0	1	[]	[]
\en	real	4326	10	5	(1, 4)	LR	1	1	['NOUN']	[('NOUN', 'PROPN', 'compound')]
\en	real	4326	10	5	(1, 6)	LR	3	2	['NOUN', 'PROPN', 'NUM']	[('NOUN', 'PROPN', 'compound'), ('PROPN', 'PROPN', 'mod@tmod'), ('NUM', 'NOUN', 'mod')]
\en	real	4326	10	5	(1, 11)	LR	7	5	['NOUN', 'PROPN', 'NUM', 'NOUN', 'SYM', 'NUM', 'NOUN']	[('NOUN', 'PROPN', 'compound'), ('PROPN', 'PROPN', 'mod@tmod'), ('NUM', 'NOUN', 'mod'), ('NOUN', 'PROPN', 'mod@tmod'), ('SYM', 'NOUN', 'mod'), ('NUM', 'NOUN', 'mod'), ('NOUN', 'SYM', 'comp:obj')]
\en	real	4326	10	5	(4, 3)	RL	0	1	[]	[]
\en	real	4326	10	5	(6, 5)	RL	0	1	[]	[]
\en	real	4326	10	5	(6, 7)	LR	0	1	[]	[]
\en	real	4326	10	5	(7, 9)	LR	1	1	['NUM']	[('NUM', 'NOUN', 'mod')]
\en	real	4326	10	5	(9, 8)	RL	0	1	[]	[]
\en	real	4326	10	5	(11, 12)	LR	0	1	[]	[]
\en	real	4327	10	6	(2, 1)	RL	0	1	[]	[]
\en	real	4327	10	6	(2, 4)	LR	1	1	['PRON']	[('PRON', 'AUX', 'subj')]
\en	real	4327	10	6	(4, 3)	RL	0	1	[]	[]
\en	real	4327	10	6	(4, 5)	LR	0	1	[]	[]
\en	real	4327	10	6	(5, 6)	LR	0	1	[]	[]
\en	real	4327	10	6	(6, 7)	LR	0	1	[]	[]
\en	real	4327	10	6	(8, 2)	RL	5	4	['PRON', 'AUX', 'ADJ', 'ADP', 'NOUN']	[('PRON', 'AUX', 'subj'), ('AUX', 'NOUN', 'mod@relcl'), ('ADJ', 'AUX', 'comp:pred'), ('ADP', 'ADJ', 'udep'), ('NOUN', 'ADP', 'comp:obj')]
\en	real	4327	10	6	(8, 9)	LR	0	1	[]	[]
\en	real	4327	10	6	(9, 10)	LR	0	1	[]	[]
\en	real	4328	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4329	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4330	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4331	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4332	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4333	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4334	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4335	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4336	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4337	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4338	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4339	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4340	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4341	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4342	3	2	(1, 2)	LR	0	1	[]	[]
\en	real	4342	3	2	(1, 3)	LR	1	1	['PROPN']	[('PROPN', 'PROPN', 'flat')]
\en	real	4343	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4344	9	6	(2, 1)	RL	0	1	[]	[]
\en	real	4344	9	6	(3, 2)	RL	0	1	[]	[]
\en	real	4344	9	6	(3, 4)	LR	0	1	[]	[]
\en	real	4344	9	6	(3, 5)	LR	1	1	['ADV']	[('ADV', 'AUX', 'mod')]
\en	real	4344	9	6	(5, 6)	LR	0	1	[]	[]
\en	real	4344	9	6	(6, 7)	LR	0	1	[]	[]
\en	real	4344	9	6	(7, 9)	LR	1	1	['DET']	[('DET', 'ADJ', 'det')]
\en	real	4344	9	6	(9, 8)	RL	0	1	[]	[]
\en	real	4349	2	2	(2, 1)	RL	0	1	[]	[]
\en	real	4350	2	2	(1, 3)	LR	0	1	[]	[]
\en	real	4351	8	3	(4, 1)	RL	1	1	['PRON']	[('PRON', 'VERB', 'subj')]
\en	real	4351	8	3	(4, 3)	RL	0	1	[]	[]
\en	real	4351	8	3	(4, 5)	LR	0	1	[]	[]
\en	real	4351	8	3	(4, 7)	LR	2	2	['ADP', 'PROPN']	[('ADP', 'VERB', 'udep'), ('PROPN', 'ADP', 'comp:obj')]
\en	real	4351	8	3	(4, 8)	LR	3	2	['ADP', 'PROPN', 'NOUN']	[('ADP', 'VERB', 'udep'), ('PROPN', 'ADP', 'comp:obj'), ('NOUN', 'VERB', 'obl@tmod')]
\en	real	4351	8	3	(5, 6)	LR	0	1	[]	[]
\en	real	4351	8	3	(8, 9)	LR	0	1	[]	[]
\en	real	4352	4	3	(1, 2)	LR	0	1	[]	[]
\en	real	4352	4	3	(1, 3)	LR	1	1	['PRON']	[('PRON', 'VERB', 'comp:obj')]
\en	real	4352	4	3	(3, 4)	LR	0	1	[]	[]
\en	real	4355	9	6	(2, 1)	RL	0	1	[]	[]
\en	real	4355	9	6	(2, 4)	LR	1	1	['DET']	[('DET', 'NOUN', 'det')]
\en	real	4355	9	6	(4, 3)	RL	0	1	[]	[]
\en	real	4355	9	6	(4, 5)	LR	0	1	[]	[]
\en	real	4355	9	6	(5, 7)	LR	1	1	['PRON']	[('PRON', 'NOUN', 'mod@poss')]
\en	real	4355	9	6	(7, 6)	RL	0	1	[]	[]
\en	real	4355	9	6	(7, 8)	LR	0	1	[]	[]
\en	real	4355	9	6	(8, 9)	LR	0	1	[]	[]
\en	real	4357	6	5	(1, 2)	LR	0	1	[]	[]
\en	real	4357	6	5	(2, 3)	LR	0	1	[]	[]
\en	real	4357	6	5	(3, 4)	LR	0	1	[]	[]
\en	real	4357	6	5	(3, 5)	LR	1	1	['ADP']	[('ADP', 'VERB', 'compound@prt')]
\en	real	4357	6	5	(5, 6)	LR	0	1	[]	[]
\en	real	4360	10	6	(2, 1)	RL	0	1	[]	[]
\en	real	4360	10	6	(2, 3)	LR	0	1	[]	[]
\en	real	4360	10	6	(2, 4)	LR	1	1	['PART']	[('PART', 'AUX', 'mod')]
\en	real	4360	10	6	(2, 5)	LR	2	2	['PART', 'VERB']	[('PART', 'AUX', 'mod'), ('VERB', 'AUX', 'comp:aux')]
\en	real	4360	10	6	(4, 6)	LR	1	1	['ADV']	[('ADV', 'AUX', 'mod')]
\en	real	4360	10	6	(6, 7)	LR	0	1	[]	[]
\en	real	4360	10	6	(7, 10)	LR	2	1	['CCONJ', 'PROPN']	[('CCONJ', 'PROPN', 'cc'), ('PROPN', 'PROPN', 'compound')]
\en	real	4360	10	6	(10, 8)	RL	1	1	['PROPN']	[('PROPN', 'PROPN', 'compound')]
\en	real	4360	10	6	(10, 9)	RL	0	1	[]	[]
\en	real	4364	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4366	10	6	(1, 2)	LR	0	1	[]	[]
\en	real	4366	10	6	(1, 3)	LR	1	1	['PRON']	[('PRON', 'VERB', 'comp:obj')]
\en	real	4366	10	6	(3, 6)	LR	2	2	['ADV', 'PRON']	[('ADV', 'PRON', 'mod'), ('PRON', 'AUX', 'subj@pass')]
\en	real	4366	10	6	(5, 4)	RL	0	1	[]	[]
\en	real	4366	10	6	(6, 5)	RL	0	1	[]	[]
\en	real	4366	10	6	(6, 7)	LR	0	1	[]	[]
\en	real	4366	10	6	(6, 8)	LR	1	2	['VERB']	[('VERB', 'AUX', 'comp:aux@pass')]
\en	real	4366	10	6	(7, 10)	LR	1	1	['ADV']	[('ADV', 'AUX', 'mod')]
\en	real	4366	10	6	(10, 12)	LR	0	1	[]	[]
\en	real	4369	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4371	8	6	(1, 2)	LR	0	1	[]	[]
\en	real	4371	8	6	(1, 3)	LR	1	1	['PRON']	[('PRON', 'VERB', 'comp:obj')]
\en	real	4371	8	6	(3, 4)	LR	0	1	[]	[]
\en	real	4371	8	6	(4, 6)	LR	1	1	['PRON']	[('PRON', 'VERB', 'subj')]
\en	real	4371	8	6	(6, 5)	RL	0	1	[]	[]
\en	real	4371	8	6	(6, 8)	LR	1	1	['DET']	[('DET', 'NOUN', 'det')]
\en	real	4371	8	6	(8, 7)	RL	0	1	[]	[]
\en	real	4380	6	3	(2, 1)	RL	0	1	[]	[]
\en	real	4380	6	3	(2, 4)	LR	1	1	['DET']	[('DET', 'DET', 'det@predet')]
\en	real	4380	6	3	(2, 5)	LR	2	2	['DET', 'DET']	[('DET', 'DET', 'det@predet'), ('DET', 'VERB', 'comp:obj')]
\en	real	4380	6	3	(4, 3)	RL	0	1	[]	[]
\en	real	4380	6	3	(5, 6)	LR	0	1	[]	[]
\en	real	4384	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4385	2	2	(2, 1)	RL	0	1	[]	[]
\en	real	4386	5	4	(1, 2)	LR	0	1	[]	[]
\en	real	4386	5	4	(2, 6)	LR	2	1	['PROPN', 'NOUN']	[('PROPN', 'NOUN', 'compound'), ('NOUN', 'NOUN', 'compound')]
\en	real	4386	5	4	(6, 4)	RL	1	1	['NOUN']	[('NOUN', 'NOUN', 'compound')]
\en	real	4386	5	4	(6, 5)	RL	0	1	[]	[]
\en	real	4389	4	4	(1, 2)	LR	0	1	[]	[]
\en	real	4389	4	4	(2, 4)	LR	1	1	['NUM']	[('NUM', 'NOUN', 'mod')]
\en	real	4389	4	4	(4, 3)	RL	0	1	[]	[]
\en	real	4399	10	5	(3, 2)	RL	0	1	[]	[]
\en	real	4399	10	5	(4, 1)	RL	2	2	['DET', 'NOUN']	[('DET', 'NOUN', 'det'), ('NOUN', 'VERB', 'subj')]
\en	real	4399	10	5	(4, 3)	RL	0	1	[]	[]
\en	real	4399	10	5	(4, 5)	LR	0	1	[]	[]
\en	real	4399	10	5	(4, 6)	LR	1	1	['PRON']	[('PRON', 'VERB', 'comp:obj')]
\en	real	4399	10	5	(6, 9)	LR	2	2	['DET', 'NOUN']	[('DET', 'NOUN', 'det'), ('NOUN', 'AUX', 'subj@pass')]
\en	real	4399	10	5	(8, 7)	RL	0	1	[]	[]
\en	real	4399	10	5	(9, 8)	RL	0	1	[]	[]
\en	real	4399	10	5	(9, 10)	LR	0	1	[]	[]
\en	real	4406	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4407	3	3	(1, 3)	LR	1	1	['NUM']	[('NUM', 'NOUN', 'mod')]
\en	real	4407	3	3	(3, 2)	RL	0	1	[]	[]
\en	real	4408	6	3	(4, 3)	RL	0	1	[]	[]
\en	real	4408	6	3	(4, 5)	LR	0	1	[]	[]
\en	real	4408	6	3	(4, 6)	LR	1	1	['ADV']	[('ADV', 'AUX', 'mod')]
\en	real	4408	6	3	(4, 7)	LR	2	1	['ADV', 'PART']	[('ADV', 'AUX', 'mod'), ('PART', 'AUX', 'mod')]
\en	real	4408	6	3	(7, 1)	RL	4	2	['NOUN', 'AUX', 'ADV', 'PART']	[('NOUN', 'AUX', 'subj'), ('AUX', None, 'root'), ('ADV', 'AUX', 'mod'), ('PART', 'AUX', 'mod')]
\en	real	4409	9	6	(1, 2)	LR	0	1	[]	[]
\en	real	4409	9	6	(1, 3)	LR	1	1	['PRON']	[('PRON', 'VERB', 'comp:obj')]
\en	real	4409	9	6	(3, 5)	LR	1	1	['DET']	[('DET', 'NOUN', 'det')]
\en	real	4409	9	6	(5, 4)	RL	0	1	[]	[]
\en	real	4409	9	6	(5, 6)	LR	0	1	[]	[]
\en	real	4409	9	6	(6, 9)	LR	2	1	['DET', 'NOUN']	[('DET', 'NOUN', 'det'), ('NOUN', 'NOUN', 'compound')]
\en	real	4409	9	6	(9, 7)	RL	1	1	['NOUN']	[('NOUN', 'NOUN', 'compound')]
\en	real	4409	9	6	(9, 8)	RL	0	1	[]	[]
\en	real	4410	9	5	(2, 1)	RL	0	1	[]	[]
\en	real	4410	9	5	(2, 3)	LR	0	1	[]	[]
\en	real	4410	9	5	(3, 5)	LR	1	1	['CCONJ']	[('CCONJ', 'PROPN', 'cc@preconj')]
\en	real	4410	9	5	(3, 8)	LR	4	3	['CCONJ', 'PROPN', 'CCONJ', 'PRON']	[('CCONJ', 'PROPN', 'cc@preconj'), ('PROPN', 'VERB', 'comp:obj'), ('CCONJ', 'PRON', 'cc'), ('PRON', 'PROPN', 'conj')]
\en	real	4410	9	5	(5, 4)	RL	0	1	[]	[]
\en	real	4410	9	5	(5, 7)	LR	1	1	['CCONJ']	[('CCONJ', 'PRON', 'cc')]
\en	real	4410	9	5	(7, 6)	RL	0	1	[]	[]
\en	real	4410	9	5	(8, 9)	LR	0	1	[]	[]
\en	real	4411	7	4	(2, 1)	RL	0	1	[]	[]
\en	real	4411	7	4	(2, 4)	LR	1	1	['PRON']	[('PRON', 'AUX', 'subj')]
\en	real	4411	7	4	(4, 3)	RL	0	1	[]	[]
\en	real	4411	7	4	(4, 5)	LR	0	1	[]	[]
\en	real	4411	7	4	(4, 6)	LR	1	2	['VERB']	[('VERB', 'AUX', 'comp:aux')]
\en	real	4411	7	4	(5, 7)	LR	1	1	['ADV']	[('ADV', 'AUX', 'mod')]
\en	real	4412	5	3	(1, 2)	LR	0	1	[]	[]
\en	real	4412	5	3	(1, 3)	LR	1	1	['PRON']	[('PRON', 'AUX', 'subj')]
\en	real	4412	5	3	(1, 5)	LR	3	2	['PRON', 'VERB', 'PRON']	[('PRON', 'AUX', 'subj'), ('VERB', 'AUX', 'comp:aux'), ('PRON', 'VERB', 'comp:obj')]
\en	real	4412	5	3	(3, 4)	LR	0	1	[]	[]
\en	real	4417	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4418	3	3	(1, 3)	LR	1	1	['NUM']	[('NUM', 'NOUN', 'mod')]
\en	real	4418	3	3	(3, 2)	RL	0	1	[]	[]
\en	real	4424	10	6	(1, 2)	LR	0	1	[]	[]
\en	real	4424	10	6	(5, 4)	RL	0	1	[]	[]
\en	real	4424	10	6	(5, 6)	LR	0	1	[]	[]
\en	real	4424	10	6	(5, 8)	LR	2	3	['AUX', 'VERB']	[('AUX', 'AUX', 'comp:aux'), ('VERB', 'AUX', 'comp:aux')]
\en	real	4424	10	6	(6, 7)	LR	0	1	[]	[]
\en	real	4424	10	6	(7, 1)	RL	4	3	['PROPN', 'PRON', 'AUX', 'AUX']	[('PROPN', 'ADP', 'comp:obj'), ('PRON', 'AUX', 'subj'), ('AUX', None, 'root'), ('AUX', 'AUX', 'comp:aux')]
\en	real	4424	10	6	(7, 9)	LR	1	1	['ADV']	[('ADV', 'AUX', 'mod')]
\en	real	4424	10	6	(9, 11)	LR	1	1	['PROPN']	[('PROPN', 'NOUN', 'compound')]
\en	real	4424	10	6	(11, 10)	RL	0	1	[]	[]
\en	real	4425	9	6	(1, 2)	LR	0	1	[]	[]
\en	real	4425	9	6	(5, 4)	RL	0	1	[]	[]
\en	real	4425	9	6	(5, 6)	LR	0	1	[]	[]
\en	real	4425	9	6	(6, 7)	LR	0	1	[]	[]
\en	real	4425	9	6	(7, 1)	RL	4	3	['PROPN', 'PRON', 'AUX', 'AUX']	[('PROPN', 'ADP', 'comp:obj'), ('PRON', 'AUX', 'subj'), ('AUX', None, 'root'), ('AUX', 'AUX', 'comp:aux')]
\en	real	4425	9	6	(7, 8)	LR	0	1	[]	[]
\en	real	4425	9	6	(8, 10)	LR	1	1	['PROPN']	[('PROPN', 'NOUN', 'compound')]
\en	real	4425	9	6	(10, 9)	RL	0	1	[]	[]
\en	real	4428	4	3	(2, 1)	RL	0	1	[]	[]
\en	real	4428	4	3	(2, 3)	LR	0	1	[]	[]
\en	real	4428	4	3	(3, 4)	LR	0	1	[]	[]
\en	real	4431	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4432	3	3	(1, 3)	LR	1	1	['NUM']	[('NUM', 'NOUN', 'mod')]
\en	real	4432	3	3	(3, 2)	RL	0	1	[]	[]
\en	real	4434	2	2	(2, 1)	RL	0	1	[]	[]
\en	real	4438	5	4	(1, 5)	LR	2	2	['DET', 'NOUN']	[('DET', 'NOUN', 'det'), ('NOUN', 'AUX', 'subj')]
\en	real	4438	5	4	(4, 3)	RL	0	1	[]	[]
\en	real	4438	5	4	(5, 4)	RL	0	1	[]	[]
\en	real	4438	5	4	(5, 6)	LR	0	1	[]	[]
\en	real	4440	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4442	4	3	(2, 1)	RL	0	1	[]	[]
\en	real	4442	4	3	(3, 2)	RL	0	1	[]	[]
\en	real	4442	4	3	(3, 4)	LR	0	1	[]	[]
\en	real	4443	11	7	(2, 1)	RL	0	1	[]	[]
\en	real	4443	11	7	(2, 3)	LR	0	1	[]	[]
\en	real	4443	11	7	(2, 4)	LR	1	1	['VERB']	[('VERB', 'AUX', 'comp:aux')]
\en	real	4443	11	7	(4, 5)	LR	0	1	[]	[]
\en	real	4443	11	7	(5, 6)	LR	0	1	[]	[]
\en	real	4443	11	7	(6, 9)	LR	2	1	['DET', 'ADJ']	[('DET', 'NOUN', 'det'), ('ADJ', 'NOUN', 'mod')]
\en	real	4443	11	7	(9, 7)	RL	1	1	['ADJ']	[('ADJ', 'NOUN', 'mod')]
\en	real	4443	11	7	(9, 8)	RL	0	1	[]	[]
\en	real	4443	11	7	(9, 11)	LR	1	1	['PROPN']	[('PROPN', 'NOUN', 'compound')]
\en	real	4443	11	7	(11, 10)	RL	0	1	[]	[]
\en	real	4445	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4446	3	3	(1, 3)	LR	1	1	['NUM']	[('NUM', 'NOUN', 'mod')]
\en	real	4446	3	3	(3, 2)	RL	0	1	[]	[]
\en	real	4450	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4451	3	3	(1, 3)	LR	1	1	['NUM']	[('NUM', 'NOUN', 'mod')]
\en	real	4451	3	3	(3, 2)	RL	0	1	[]	[]
\en	real	4455	9	5	(2, 1)	RL	0	1	[]	[]
\en	real	4455	9	5	(2, 4)	LR	1	1	['PRON']	[('PRON', 'VERB', 'subj')]
\en	real	4455	9	5	(4, 3)	RL	0	1	[]	[]
\en	real	4455	9	5	(5, 2)	RL	2	2	['PRON', 'VERB']	[('PRON', 'VERB', 'subj'), ('VERB', 'NOUN', 'mod@relcl')]
\en	real	4455	9	5	(5, 6)	LR	0	1	[]	[]
\en	real	4455	9	5	(6, 7)	LR	0	1	[]	[]
\en	real	4455	9	5	(7, 8)	LR	0	1	[]	[]
\en	real	4455	9	5	(8, 9)	LR	0	1	[]	[]
\en	real	4456	10	5	(1, 3)	LR	1	1	['PRON']	[('PRON', 'AUX', 'subj')]
\en	real	4456	10	5	(3, 2)	RL	0	1	[]	[]
\en	real	4456	10	5	(3, 4)	LR	0	1	[]	[]
\en	real	4456	10	5	(4, 5)	LR	0	1	[]	[]
\en	real	4456	10	5	(4, 6)	LR	1	1	['PRON']	[('PRON', 'VERB', 'comp:obj')]
\en	real	4456	10	5	(9, 1)	RL	6	3	['PRON', 'AUX', 'VERB', 'PRON', 'VERB', 'INTJ']	[('PRON', 'AUX', 'subj'), ('AUX', 'SCONJ', 'comp:obj'), ('VERB', 'AUX', 'comp:aux'), ('PRON', 'VERB', 'comp:obj'), ('VERB', 'VERB', 'comp:pred'), ('INTJ', 'VERB', 'discourse')]
\en	real	4456	10	5	(9, 8)	RL	0	1	[]	[]
\en	real	4456	10	5	(9, 10)	LR	0	1	[]	[]
\en	real	4456	10	5	(9, 11)	LR	1	1	['PRON']	[('PRON', 'VERB', 'comp:obj')]
\en	real	4458	3	2	(1, 2)	LR	0	1	[]	[]
\en	real	4458	3	2	(1, 3)	LR	1	1	['X']	[('X', 'X', 'goeswith')]
\en	real	4459	3	3	(1, 3)	LR	1	1	['NUM']	[('NUM', 'NOUN', 'mod')]
\en	real	4459	3	3	(3, 2)	RL	0	1	[]	[]
\en	real	4461	2	2	(1, 2)	LR	0	1	[]	[]
\en	real	4463	2	2	(1, 2)	LR	0	1	[]	[]
